author,pull_number,title,description,churn,changed_files,activities,comments,comment_dates,state,creation_date,close_date,closed_by,release_tag
hblanks,207,add support for starting an emr job flow with spot instances (requires master branch from hblanks/boto),990,462,5,6,29,2011-09-06T01:20:53+00:00;2011-09-06T20:42:06+00:00;2011-09-07T21:00:18+00:00;2011-09-07T21:11:22+00:00;2011-09-08T05:14:38+00:00;2011-09-08T15:25:34+00:00;2011-09-08T15:27:21+00:00;2011-09-09T01:50:56+00:00;2011-09-09T17:42:58+00:00;2011-09-09T17:53:50+00:00;2011-09-09T17:56:06+00:00;2011-09-13T03:53:20+00:00;2011-09-19T18:57:17+00:00;2011-09-20T01:04:46+00:00;2011-09-20T03:15:57+00:00;2011-09-20T18:19:10+00:00;2011-09-21T17:13:15+00:00;2011-10-04T01:23:27+00:00;2011-10-04T01:35:26+00:00;2011-11-10T21:52:22+00:00;2011-11-11T19:17:19+00:00;2011-12-27T22:43:39+00:00;2011-12-28T02:18:24+00:00;2012-01-04T01:06:06+00:00;2011-09-20T18:17:01+00:00;2011-09-20T18:18:14+00:00;2011-09-21T02:38:45+00:00;2011-09-21T02:46:14+00:00;2011-09-21T02:48:48+00:00,closed,2011-09-06T01:18:01+00:00,2012-01-04 01:06:06+00:00,coyotemarin,
mtai,204,Efficient reducing and protocol refactor,632,512,8,4,13,2011-08-22T23:07:53+00:00;2011-08-23T21:42:39+00:00;2011-08-24T00:38:36+00:00;2011-08-24T00:59:20+00:00;2011-08-24T17:51:07+00:00;2011-08-24T18:18:41+00:00;2011-08-24T18:28:38+00:00;2011-09-21T21:19:50+00:00;2011-09-21T22:06:39+00:00;2011-10-24T19:25:45+00:00;2011-08-23T16:11:34+00:00;2011-08-23T17:19:03+00:00;2011-08-23T17:31:11+00:00,closed,2011-08-22T22:15:48+00:00,2011-10-24 19:25:45+00:00,coyotemarin,
irskep,203,Logo.,223,6,5,5,2,2011-08-16T20:49:27+00:00;2011-08-24T00:32:08+00:00,merged,2011-08-16T18:14:27+00:00,2011-08-24 00:31:57+00:00,coyotemarin,v0.3.0
irskep,202,Expanded hadoop_version - most of #111,1140,561,14,5,20,2011-08-16T00:44:43+00:00;2011-08-16T22:12:58+00:00;2011-08-16T22:41:51+00:00;2011-08-23T18:16:04+00:00;2011-08-23T18:37:33+00:00;2011-08-24T00:31:01+00:00;2011-08-25T21:30:13+00:00;2011-08-27T00:03:15+00:00;2011-08-27T18:22:39+00:00;2011-08-28T04:15:03+00:00;2011-08-28T04:18:22+00:00;2011-08-29T23:40:47+00:00;2011-08-30T00:49:19+00:00;2011-08-30T01:16:47+00:00;2011-08-16T00:33:12+00:00;2011-08-29T23:37:10+00:00;2011-08-29T23:38:46+00:00;2011-08-29T23:39:43+00:00;2011-08-29T23:52:45+00:00;2011-08-30T00:08:24+00:00,merged,2011-08-16T00:31:53+00:00,2011-08-30 01:16:36+00:00,coyotemarin,v0.3.0
irskep,201,New cleanup options (issue #10),86,280,9,5,8,2011-08-11T02:18:04+00:00;2011-08-12T18:10:41+00:00;2011-08-12T18:53:32+00:00;2011-08-15T17:48:24+00:00;2011-08-15T23:11:40+00:00;2011-08-12T18:07:39+00:00;2011-08-12T18:11:46+00:00;2011-08-12T18:14:57+00:00,merged,2011-08-11T02:16:08+00:00,2011-08-15 23:11:33+00:00,coyotemarin,v0.3.0
irskep,200,New cleanup options (issue #10),86,6697,58,2,1,2011-08-11T02:15:34+00:00,closed,2011-08-11T02:15:11+00:00,2011-08-11 02:15:34+00:00,irskep,
irskep,199,Fixed input reading in local mode,245,14,2,5,9,2011-08-11T01:19:05+00:00;2011-08-29T18:47:11+00:00;2011-08-29T19:56:37+00:00;2011-08-29T20:37:06+00:00;2011-08-29T20:40:25+00:00;2011-08-29T20:40:30+00:00;2011-08-29T23:30:08+00:00;2011-08-29T23:35:25+00:00;2011-08-26T23:34:44+00:00,merged,2011-08-11T01:18:04+00:00,2011-08-29 23:35:18+00:00,coyotemarin,v0.3.0
irskep,197,Hadoop log parsing,609,562,7,5,9,2011-08-09T23:50:37+00:00;2011-08-10T20:15:15+00:00;2011-08-10T21:52:20+00:00;2011-08-10T21:54:41+00:00;2011-08-10T17:23:40+00:00;2011-08-10T17:26:43+00:00;2011-08-10T17:27:46+00:00;2011-08-10T17:35:05+00:00;2011-08-10T18:23:02+00:00,merged,2011-08-09T23:04:24+00:00,2011-08-10 21:54:33+00:00,coyotemarin,v0.3.0
irskep,196,Combiners. #74,813,453,13,5,18,2011-08-06T00:45:48+00:00;2011-08-06T00:47:13+00:00;2011-08-08T21:00:33+00:00;2011-08-08T23:28:18+00:00;2011-08-10T17:16:04+00:00;2011-08-05T02:10:06+00:00;2011-08-05T18:29:29+00:00;2011-08-05T18:33:25+00:00;2011-08-05T18:34:28+00:00;2011-08-05T20:18:10+00:00;2011-08-05T20:22:11+00:00;2011-08-08T21:49:47+00:00;2011-08-08T21:58:35+00:00;2011-08-08T22:09:36+00:00;2011-08-08T22:10:31+00:00;2011-08-08T22:11:00+00:00;2011-08-08T22:13:49+00:00;2011-08-08T22:25:12+00:00,merged,2011-08-05T02:08:09+00:00,2011-08-10 17:15:54+00:00,coyotemarin,v0.3.0
irskep,194,Attempts at improving config documentation. Attempts to address #14.,312,435,12,5,6,2011-08-26T23:33:07+00:00;2011-08-29T18:38:14+00:00;2011-08-29T20:32:01+00:00;2011-08-04T02:43:47+00:00;2011-08-26T23:30:22+00:00;2011-08-26T23:32:29+00:00,merged,2011-08-04T00:30:54+00:00,2011-08-29 20:31:52+00:00,coyotemarin,v0.3.0
irskep,193,Log fetch/parse refactor,663,935,9,5,3,2011-08-03T00:38:56+00:00;2011-08-05T01:50:50+00:00;2011-08-10T17:20:36+00:00,merged,2011-08-02T18:46:07+00:00,2011-08-10 17:20:30+00:00,coyotemarin,v0.3.0
irskep,191,Parse multi-line job log errors (#168),262,69,2,5,0,,merged,2011-07-27T22:15:27+00:00,2011-07-27 22:23:53+00:00,coyotemarin,v0.3.0
irskep,189,Timeout error finder finds more timeouts and doesn't crash when it doesn't find one,150,20,2,5,1,2011-07-22T21:35:49+00:00,merged,2011-07-20T21:58:43+00:00,2011-07-22 21:35:56+00:00,coyotemarin,v0.2.8
irskep,188,"Wrapped sys pipes, files in unicode readers/writers so we no longer barf on unicode",751,21,5,3,2,2011-07-22T17:42:44+00:00;2011-07-22T17:42:59+00:00,closed,2011-07-20T18:56:57+00:00,2011-07-22 17:42:44+00:00,coyotemarin,
irskep,187,Second iteration: changed the way command line arguments are parsed. Fixes #32 and partially #172.,745,369,5,5,19,2011-07-22T21:54:41+00:00;2011-07-22T21:55:19+00:00;2011-07-22T22:36:47+00:00;2011-07-22T22:53:50+00:00;2011-07-23T01:41:35+00:00;2011-07-27T01:15:52+00:00;2011-07-27T15:24:14+00:00;2011-07-27T21:14:17+00:00;2011-07-27T21:35:30+00:00;2011-07-27T22:28:40+00:00;2011-07-22T21:49:49+00:00;2011-07-27T01:14:15+00:00;2011-07-27T06:07:39+00:00;2011-07-27T21:35:06+00:00;2011-07-27T21:37:06+00:00;2011-07-27T21:37:54+00:00;2011-07-27T21:50:33+00:00;2011-07-27T22:03:31+00:00;2011-07-27T22:07:59+00:00,merged,2011-07-15T23:50:06+00:00,2011-07-27 22:28:32+00:00,coyotemarin,v0.3.0
irskep,185,Counters are printed in a human-readable format rather than dict pprint,134,79,6,5,3,2011-07-22T21:57:59+00:00;2011-07-13T18:45:28+00:00;2011-07-22T21:37:30+00:00,merged,2011-07-13T18:44:30+00:00,2011-07-22 21:57:53+00:00,coyotemarin,v0.3.0
irskep,184,Corrected aws_availability_zone api param name again,18,2,1,5,0,,merged,2011-07-12T22:29:45+00:00,2011-07-12 22:30:05+00:00,coyotemarin,v0.2.7
wqardaji,183,Issue 9 fix,51,5,1,5,0,,merged,2011-07-12T22:18:01+00:00,2011-07-12 22:31:03+00:00,coyotemarin,v0.2.7
irskep,181,Added test for local counter multi-step behavior,23,51,2,5,0,,merged,2011-07-12T21:45:42+00:00,2011-07-12 22:48:16+00:00,coyotemarin,v0.2.7
irskep,180,Fixed off-by-one error in LocalMRJobRunner counter parsing,65,2,1,5,0,,merged,2011-07-12T20:26:34+00:00,2011-07-12 20:27:43+00:00,coyotemarin,v0.2.7
irskep,177,Fixed terminate_idle_job_flows.py,138,22,3,5,1,2011-07-08T21:31:35+00:00,merged,2011-07-08T21:30:15+00:00,2011-07-08 21:31:24+00:00,coyotemarin,v0.2.7
irskep,176,Changed the way command line arguments are parsed. Fixes #32 and partially #172.,947,152,2,3,4,2011-07-07T23:27:19+00:00;2011-07-12T23:59:20+00:00;2011-07-13T00:05:41+00:00;2011-07-07T22:41:03+00:00,closed,2011-07-07T22:31:44+00:00,2011-07-13 00:05:41+00:00,irskep,
jblomo,175,minor docstring correction,25,2,1,5,1,2011-07-06T22:33:42+00:00,merged,2011-07-06T22:30:34+00:00,2011-07-06 22:33:34+00:00,coyotemarin,v0.2.7
irskep,174,Saner conf locations,69,172,6,5,3,2011-07-06T23:35:58+00:00;2011-07-06T23:59:29+00:00;2011-07-06T22:50:22+00:00,merged,2011-07-06T21:41:40+00:00,2011-07-06 23:59:22+00:00,coyotemarin,v0.3.0
irskep,173,Dont pass through default options (fix #32),206,22,2,2,1,2011-07-12T23:59:27+00:00,closed,2011-07-06T01:23:30+00:00,2011-07-12 23:59:27+00:00,irskep,
irskep,171,Surprise Documentation Clean-Up Pull Request!,1195,360,16,5,4,2011-07-05T20:17:14+00:00;2011-07-05T20:53:54+00:00;2011-07-05T21:03:44+00:00;2011-07-13T00:40:29+00:00,merged,2011-06-30T23:03:12+00:00,2011-07-13 00:40:19+00:00,coyotemarin,v0.3.0
irskep,169,Region fix,119,24,2,5,1,2011-06-29T00:14:08+00:00,merged,2011-06-29T00:07:17+00:00,2011-06-29 00:14:00+00:00,coyotemarin,v0.2.7
irskep,166,Inits and finals (#124),373,259,3,5,3,2011-06-24T23:31:44+00:00;2011-06-24T23:29:55+00:00;2011-06-25T00:02:39+00:00,merged,2011-06-24T22:26:35+00:00,2011-06-27 16:55:10+00:00,coyotemarin,v0.3.0
irskep,164,Step refactor,172,72,3,5,5,2011-06-24T17:37:58+00:00;2011-06-24T21:18:02+00:00;2011-06-24T23:37:15+00:00;2011-06-24T17:35:51+00:00;2011-06-24T17:37:41+00:00,merged,2011-06-24T17:32:29+00:00,2011-06-24 23:37:09+00:00,coyotemarin,v0.3.0
irskep,162,Job flow pooling,631,1091,12,5,59,2011-06-23T19:26:48+00:00;2011-06-27T17:03:22+00:00;2011-07-06T01:54:08+00:00;2011-07-06T23:56:00+00:00;2011-07-22T22:00:04+00:00;2011-07-26T01:07:16+00:00;2011-07-27T22:31:08+00:00;2011-07-27T22:37:54+00:00;2011-07-27T23:17:31+00:00;2011-07-27T23:23:50+00:00;2011-08-26T23:21:17+00:00;2011-08-30T23:56:57+00:00;2011-09-01T21:46:43+00:00;2011-09-01T23:18:29+00:00;2011-09-20T18:59:34+00:00;2011-09-20T19:15:28+00:00;2011-09-20T21:01:35+00:00;2011-09-27T00:40:39+00:00;2011-09-27T00:45:44+00:00;2011-06-29T18:49:52+00:00;2011-06-29T18:52:47+00:00;2011-06-29T18:54:34+00:00;2011-06-29T18:55:34+00:00;2011-06-29T18:56:02+00:00;2011-06-29T18:57:39+00:00;2011-06-29T18:58:54+00:00;2011-06-29T18:59:06+00:00;2011-06-29T19:44:20+00:00;2011-06-29T19:57:50+00:00;2011-06-29T20:34:32+00:00;2011-06-30T00:05:41+00:00;2011-06-30T00:31:17+00:00;2011-07-01T17:16:15+00:00;2011-07-13T17:46:29+00:00;2011-07-13T17:53:27+00:00;2011-07-22T21:59:49+00:00;2011-07-27T21:20:01+00:00;2011-07-27T22:30:39+00:00;2011-08-26T18:01:57+00:00;2011-08-26T18:02:35+00:00;2011-08-26T18:05:50+00:00;2011-08-26T18:20:14+00:00;2011-08-26T18:22:04+00:00;2011-08-26T18:23:32+00:00;2011-08-26T22:53:07+00:00;2011-08-26T22:53:58+00:00;2011-08-26T22:54:37+00:00;2011-08-26T23:22:32+00:00;2011-08-26T23:23:55+00:00;2011-08-26T23:25:15+00:00;2011-08-26T23:26:13+00:00;2011-08-26T23:28:50+00:00;2011-08-27T18:33:40+00:00;2011-08-27T18:38:46+00:00;2011-08-27T18:41:37+00:00;2011-08-27T18:43:28+00:00;2011-08-28T02:25:48+00:00;2011-08-31T00:48:47+00:00;2011-09-01T21:32:23+00:00,merged,2011-06-23T00:36:14+00:00,2011-09-27 00:40:25+00:00,coyotemarin,v0.3.0
irskep,160,Fixed some useless warnings in `create_job_flow.py`,107,4,1,5,2,2011-06-22T00:43:17+00:00;2011-06-22T00:45:10+00:00,merged,2011-06-21T21:23:46+00:00,2011-06-22 01:01:35+00:00,coyotemarin,v0.2.7
coyotemarin,159,v0.2.7 release candidate!,161,168,11,3,1,2011-06-21T01:20:44+00:00,merged,2011-06-21T01:19:08+00:00,2011-07-13 00:42:01+00:00,coyotemarin,
jshieh,158,InlineJobRunner now gets steps in the same process too.,110,3,1,3,1,2011-06-20T22:03:49+00:00,closed,2011-06-20T17:42:18+00:00,2011-06-20 22:03:49+00:00,coyotemarin,
irskep,157,Counters from EMR do not include irrelevant steps,21,4,1,5,0,,merged,2011-06-17T00:13:41+00:00,2011-06-17 20:39:01+00:00,coyotemarin,v0.2.7
irskep,156,SSH log fetching (issue #2),287,1275,8,7,36,2011-06-20T22:24:51+00:00;2011-06-28T22:07:15+00:00;2011-06-29T18:47:17+00:00;2011-06-29T18:53:08+00:00;2011-06-29T19:45:25+00:00;2011-07-11T20:37:53+00:00;2011-07-22T21:59:19+00:00;2011-07-23T00:06:58+00:00;2011-07-23T00:27:35+00:00;2011-07-27T01:12:05+00:00;2011-06-17T01:23:50+00:00;2011-06-17T17:39:14+00:00;2011-06-17T17:48:46+00:00;2011-06-29T18:19:53+00:00;2011-06-29T18:22:24+00:00;2011-06-29T18:25:11+00:00;2011-06-29T18:29:45+00:00;2011-06-29T18:31:15+00:00;2011-06-29T18:32:04+00:00;2011-06-29T18:32:48+00:00;2011-06-29T18:35:00+00:00;2011-06-29T18:36:26+00:00;2011-06-29T18:37:15+00:00;2011-06-29T18:37:28+00:00;2011-06-29T18:43:27+00:00;2011-06-29T18:44:06+00:00;2011-06-29T18:45:47+00:00;2011-06-29T18:49:30+00:00;2011-06-29T22:14:20+00:00;2011-07-08T18:29:27+00:00;2011-07-08T18:57:49+00:00;2011-07-08T20:36:59+00:00;2011-07-08T20:42:41+00:00;2011-07-08T20:43:34+00:00;2011-07-23T00:09:23+00:00;2011-07-27T01:09:19+00:00,merged,2011-06-16T23:42:59+00:00,2011-07-27 01:11:27+00:00,coyotemarin,v0.3.0
irskep,155,Fix behavior of option scraping,159,21,2,5,4,2011-06-15T23:24:58+00:00;2011-06-15T22:56:45+00:00;2011-06-15T23:14:34+00:00;2011-06-15T23:16:56+00:00,merged,2011-06-15T22:41:53+00:00,2011-06-15 23:24:51+00:00,coyotemarin,v0.2.7
irskep,154,SSH log fetching,416,520,4,2,1,2011-06-16T23:41:52+00:00,closed,2011-06-15T21:51:12+00:00,2011-06-16 23:41:52+00:00,irskep,
irskep,153,Fetching logs from SSH (issue #2),404,551,4,2,1,2011-06-15T17:56:56+00:00,closed,2011-06-15T00:57:53+00:00,2011-06-15 17:56:56+00:00,irskep,
wqardaji,150,Issue 136 - environment variables in inline mode,127,136,4,5,8,2011-06-14T21:14:43+00:00;2011-07-22T22:00:35+00:00;2011-06-14T18:45:20+00:00;2011-06-14T18:50:03+00:00;2011-06-14T19:07:07+00:00;2011-06-14T21:06:44+00:00;2011-06-14T21:08:38+00:00;2011-06-14T21:13:18+00:00,merged,2011-06-14T01:06:53+00:00,2011-07-27 01:20:39+00:00,coyotemarin,v0.3.0
wqardaji,149,Issue 86 - Jobconf arguments in local mode,1174,873,9,6,20,2011-06-10T18:02:18+00:00;2011-07-22T22:01:48+00:00;2011-07-27T22:30:18+00:00;2011-06-10T01:41:54+00:00;2011-06-10T17:35:50+00:00;2011-06-10T17:57:18+00:00;2011-06-14T20:42:55+00:00;2011-06-14T20:43:08+00:00;2011-06-14T20:44:12+00:00;2011-06-14T20:50:19+00:00;2011-06-14T20:52:16+00:00;2011-06-14T20:53:13+00:00;2011-06-14T20:53:57+00:00;2011-06-14T20:54:41+00:00;2011-06-14T20:56:12+00:00;2011-06-14T20:56:50+00:00;2011-06-14T20:57:43+00:00;2011-06-14T20:59:19+00:00;2011-06-14T21:02:42+00:00;2011-06-14T21:05:54+00:00,merged,2011-06-10T01:34:05+00:00,2011-07-27 22:30:10+00:00,coyotemarin,v0.3.0
irskep,148,Counter support for Hadoop 0.20 on EMR (the real one),84,194,2,5,29,2011-06-10T17:20:43+00:00;2011-06-10T17:25:06+00:00;2011-06-10T18:08:51+00:00;2011-06-14T21:21:04+00:00;2011-06-10T18:04:35+00:00;2011-06-10T18:05:29+00:00;2011-06-10T18:06:02+00:00;2011-06-10T18:11:43+00:00;2011-06-10T18:22:31+00:00;2011-06-10T18:56:20+00:00;2011-06-10T18:57:32+00:00;2011-06-10T18:59:21+00:00;2011-06-10T19:00:49+00:00;2011-06-10T19:01:58+00:00;2011-06-10T19:17:02+00:00;2011-06-10T19:25:20+00:00;2011-06-10T19:27:58+00:00;2011-06-10T22:15:31+00:00;2011-06-10T22:18:40+00:00;2011-06-10T22:31:37+00:00;2011-06-13T19:58:02+00:00;2011-06-13T21:35:16+00:00;2011-06-14T18:51:31+00:00;2011-06-14T18:56:28+00:00;2011-06-14T19:01:55+00:00;2011-06-14T19:04:06+00:00;2011-06-14T19:06:39+00:00;2011-06-14T20:07:26+00:00;2011-06-14T20:22:56+00:00,merged,2011-06-10T00:44:50+00:00,2011-06-14 21:20:56+00:00,coyotemarin,v0.2.7
irskep,147,Counter support for Hadoop 0.20 on EMR,46,225,10,2,1,2011-06-10T00:40:30+00:00,closed,2011-06-10T00:39:58+00:00,2011-06-10 00:40:30+00:00,irskep,
irskep,146,create_job_flows args,116,221,3,5,6,2011-06-10T21:19:29+00:00;2011-06-09T17:43:16+00:00;2011-06-10T18:13:52+00:00;2011-06-10T18:14:49+00:00;2011-06-10T18:18:01+00:00;2011-06-10T19:02:47+00:00,merged,2011-06-09T17:42:06+00:00,2011-06-10 22:08:21+00:00,coyotemarin,v0.2.7
irskep,145,Kill more jars tests fix,21,32,2,5,0,,merged,2011-06-08T23:35:38+00:00,2011-06-08 23:37:34+00:00,coyotemarin,v0.2.7
irskep,144,Kill more jars tests fix,21,1351,26,2,1,2011-06-08T23:35:20+00:00,closed,2011-06-08T23:35:09+00:00,2011-06-08 23:35:20+00:00,irskep,
irskep,143,Profiling,278,201,6,5,20,2011-06-13T18:07:52+00:00;2011-06-13T22:06:44+00:00;2011-06-13T22:25:46+00:00;2011-07-07T00:44:48+00:00;2011-08-26T18:00:25+00:00;2011-06-08T22:32:04+00:00;2011-06-08T22:38:00+00:00;2011-06-08T22:40:48+00:00;2011-06-08T22:43:49+00:00;2011-06-08T22:45:47+00:00;2011-06-08T22:47:19+00:00;2011-06-09T00:54:20+00:00;2011-06-10T18:18:08+00:00;2011-06-10T18:26:37+00:00;2011-06-10T22:05:30+00:00;2011-06-10T22:06:13+00:00;2011-06-10T22:17:21+00:00;2011-06-10T22:42:40+00:00;2011-06-10T22:44:11+00:00;2011-06-10T22:50:09+00:00,closed,2011-06-08T21:55:01+00:00,2011-08-26 18:00:25+00:00,irskep,
irskep,141,Kill more jars,98,149,3,5,9,2011-06-08T18:57:38+00:00;2011-06-08T19:00:44+00:00;2011-06-08T21:02:27+00:00;2011-06-08T21:03:20+00:00;2011-06-08T21:04:57+00:00;2011-06-08T21:43:19+00:00;2011-06-08T18:52:59+00:00;2011-06-08T18:56:21+00:00;2011-06-08T21:06:00+00:00,merged,2011-06-08T18:46:50+00:00,2011-06-08 21:43:08+00:00,coyotemarin,v0.2.7
wqardaji,140,Issue 29 - multiple mappers/reducers for local mode,540,203,2,3,16,2011-06-08T01:18:03+00:00;2011-06-13T22:19:55+00:00;2011-06-08T01:15:57+00:00;2011-06-08T01:17:00+00:00;2011-06-10T18:38:11+00:00;2011-06-10T22:02:48+00:00;2011-06-10T23:36:14+00:00;2011-06-10T23:38:17+00:00;2011-06-10T23:38:54+00:00;2011-06-10T23:41:46+00:00;2011-06-10T23:42:37+00:00;2011-06-10T23:50:49+00:00;2011-06-10T23:53:41+00:00;2011-06-10T23:54:36+00:00;2011-06-11T00:09:04+00:00;2011-06-11T00:15:31+00:00,closed,2011-06-08T01:11:49+00:00,2011-06-13 22:19:55+00:00,wqardaji,
jshieh,139,Adds a command line flag for the python_archives option,191,7,2,4,2,2011-06-07T23:03:14+00:00;2011-06-07T23:28:44+00:00,closed,2011-06-07T22:44:26+00:00,2011-06-07 23:28:44+00:00,coyotemarin,
wqardaji,138,S3_cleanup function in EMRJobRunner + elementary timestamps in tests.mock,420,251,4,5,14,2011-06-07T22:20:00+00:00;2011-06-07T22:25:29+00:00;2011-06-07T23:45:37+00:00;2011-06-13T18:02:10+00:00;2011-06-10T18:40:53+00:00;2011-06-10T18:42:38+00:00;2011-06-10T18:43:12+00:00;2011-06-10T18:43:29+00:00;2011-06-10T18:43:39+00:00;2011-06-10T18:50:59+00:00;2011-06-10T18:52:33+00:00;2011-06-10T18:54:18+00:00;2011-06-10T23:45:52+00:00;2011-06-11T00:14:19+00:00,merged,2011-06-07T22:03:32+00:00,2011-06-13 18:01:56+00:00,coyotemarin,v0.2.7
irskep,137,EMR counter support,555,153,8,5,13,2011-06-07T18:32:19+00:00;2011-06-06T21:51:50+00:00;2011-06-06T21:52:40+00:00;2011-06-06T21:59:00+00:00;2011-06-06T22:08:54+00:00;2011-06-06T23:51:56+00:00;2011-06-06T23:54:48+00:00;2011-06-06T23:58:47+00:00;2011-06-07T00:00:55+00:00;2011-06-07T00:21:02+00:00;2011-06-07T17:31:37+00:00;2011-06-07T17:32:59+00:00;2011-06-07T17:33:35+00:00,merged,2011-06-06T21:45:26+00:00,2011-06-07 18:35:37+00:00,coyotemarin,v0.2.7
servetus,135,Adding a solution to the travelling salesman problem to the examples.,450,214,7,5,2,2011-06-05T21:38:33+00:00;2011-06-06T03:06:55+00:00,merged,2011-06-05T17:42:32+00:00,2011-06-05 21:38:08+00:00,coyotemarin,v0.3.0
wqardaji,131,Use cat when no mapper is specified. Should solve issue #5,227,143,8,4,14,2011-06-03T04:06:21+00:00;2011-06-04T01:16:24+00:00;2011-06-04T02:06:32+00:00;2011-06-04T02:06:57+00:00;2011-06-04T04:11:45+00:00;2011-06-06T17:05:07+00:00;2011-06-06T17:20:49+00:00;2011-06-06T17:51:25+00:00;2011-06-06T17:54:01+00:00;2011-06-06T20:56:50+00:00;2011-06-06T17:47:22+00:00;2011-06-06T17:48:21+00:00;2011-06-06T17:51:19+00:00;2011-06-06T17:55:08+00:00,merged,2011-06-02T21:59:46+00:00,2011-06-06 21:22:57+00:00,coyotemarin,
irskep,130,bootstrap_python_packages inspects tar to find where to cd to (fix #49),362,32,3,5,5,2011-06-03T03:32:27+00:00;2011-06-03T03:35:23+00:00;2011-06-03T03:57:46+00:00;2011-06-03T04:10:10+00:00;2011-06-03T17:15:20+00:00,merged,2011-06-02T21:52:56+00:00,2011-06-03 17:23:41+00:00,coyotemarin,v0.2.7
irskep,129,Bucket region intelligence,619,194,4,5,13,2011-06-01T18:15:07+00:00;2011-06-03T03:38:46+00:00;2011-06-01T18:02:04+00:00;2011-06-01T18:09:40+00:00;2011-06-01T18:14:31+00:00;2011-06-01T20:56:25+00:00;2011-06-01T22:07:49+00:00;2011-06-01T22:11:26+00:00;2011-06-02T00:44:13+00:00;2011-06-02T00:49:03+00:00;2011-06-02T00:50:01+00:00;2011-06-02T00:50:32+00:00;2011-06-02T00:52:26+00:00,merged,2011-06-01T01:18:48+00:00,2011-06-03 03:38:37+00:00,coyotemarin,v0.2.7
irskep,128,Last-minute cl_cleanup fixes,24,35,3,5,0,,merged,2011-05-31T23:19:49+00:00,2011-05-31 23:22:02+00:00,coyotemarin,v0.2.7
irskep,127,Command line cleanup,221,404,6,5,13,2011-05-31T19:10:55+00:00;2011-05-31T18:09:43+00:00;2011-05-31T18:10:46+00:00;2011-05-31T18:25:40+00:00;2011-05-31T18:28:06+00:00;2011-05-31T18:29:01+00:00;2011-05-31T18:29:25+00:00;2011-05-31T18:31:38+00:00;2011-05-31T19:48:12+00:00;2011-05-31T19:49:04+00:00;2011-05-31T19:54:02+00:00;2011-05-31T19:56:09+00:00;2011-05-31T20:10:08+00:00,merged,2011-05-28T00:25:46+00:00,2011-05-31 22:40:47+00:00,coyotemarin,v0.2.7
wqardaji,126,add cat() to MRJobRunner (solves issue #17),96,433,12,5,10,2011-05-27T23:30:36+00:00;2011-06-03T03:57:45+00:00;2011-05-27T23:10:44+00:00;2011-06-03T03:46:48+00:00;2011-06-03T03:49:22+00:00;2011-06-03T03:52:51+00:00;2011-06-03T03:53:40+00:00;2011-06-03T03:54:11+00:00;2011-06-03T03:55:54+00:00;2011-06-03T04:00:03+00:00,merged,2011-05-27T21:41:49+00:00,2011-06-03 23:46:04+00:00,coyotemarin,v0.3.0
irskep,123,Availability zone support (implements issue #72),137,31,4,5,6,2011-05-27T17:27:41+00:00;2011-05-27T18:42:02+00:00;2011-05-27T18:53:50+00:00;2011-05-27T20:46:55+00:00;2011-05-27T18:54:55+00:00;2011-05-27T20:21:24+00:00,merged,2011-05-26T22:35:56+00:00,2011-05-27 20:46:48+00:00,coyotemarin,v0.2.7
irskep,122,Timeout error parsing,104,89,3,5,1,2011-05-26T04:14:53+00:00,merged,2011-05-26T02:00:22+00:00,2011-05-26 04:14:34+00:00,coyotemarin,v0.2.7
irskep,120,Bad main behavior fix (mark II),42,21,3,5,0,,merged,2011-05-25T20:50:55+00:00,2011-05-25 21:15:16+00:00,coyotemarin,v0.2.7
irskep,119,Safeguard __main__ behavior,61,0,0,3,1,2011-05-25T17:15:59+00:00,merged,2011-05-25T17:14:37+00:00,2011-05-25 20:39:52+00:00,irskep,
irskep,118,Replaced occurrences of README.md with README.rst in readme,29,6,1,3,2,2011-05-24T20:58:34+00:00;2011-05-24T21:04:10+00:00,closed,2011-05-24T20:55:37+00:00,2011-05-24 21:04:10+00:00,coyotemarin,
coyotemarin,117,v0.2.6 candidate,49,755,29,5,1,2011-05-24T18:14:30+00:00,merged,2011-05-23T21:16:43+00:00,2011-05-24 21:58:36+00:00,coyotemarin,v0.2.6
wqardaji,114,Development v0.2.x,137,52,2,5,0,,merged,2011-05-20T22:15:17+00:00,2011-05-21 00:10:17+00:00,coyotemarin,v0.2.6
wqardaji,113,Development v0.2.x,138,631,23,2,0,,closed,2011-05-20T22:05:07+00:00,2011-05-20 22:11:28+00:00,wqardaji,
mtai,109,Adding inline job runner for use with debuggers,534,272,5,3,3,2011-05-10T17:59:37+00:00;2011-05-10T23:10:09+00:00;2011-05-11T00:53:08+00:00,closed,2011-05-09T23:57:22+00:00,2011-05-11 00:53:08+00:00,coyotemarin,
pjob,108,Change default hadoop streaming version to 0.20,290,18,4,3,4,2011-05-09T21:55:29+00:00;2011-05-11T04:19:40+00:00;2011-05-11T22:05:41+00:00;2011-05-11T23:42:00+00:00,closed,2011-05-09T12:54:52+00:00,2011-05-11 22:05:41+00:00,coyotemarin,
rl-0x0,107,steps_python_bin option,242,35,4,3,5,2011-05-09T22:48:46+00:00;2011-05-09T22:52:13+00:00;2011-05-09T22:54:59+00:00;2011-05-09T23:09:54+00:00;2011-05-09T23:49:43+00:00,closed,2011-05-07T02:52:36+00:00,2011-05-09 23:49:43+00:00,coyotemarin,
